#C'dt(s)', 'X(V)', 'Y(V)', 'X(V)', 'Y(V)', 'Magnetic Field Z(T)', 'Temp of MC Plate RuO2(K)', 'Temp of Magnet(K)', 'Temp of PT2 Plate(K)'
#I'TIME[].dt', 'SR830[GPIB0::8::INSTR].X', 'SR830[GPIB0::8::INSTR].Y', 'SR830[GPIB0::9::INSTR].X', 'SR830[GPIB0::9::INSTR].Y', 'Triton[LOCALHOST].Magnetic Field Z', 'Triton[LOCALHOST].Temp of MC Plate RuO2', 'Triton[LOCALHOST].Temp of Magnet', 'Triton[LOCALHOST].Temp of PT2 Plate'
#P'dt', 'X', 'Y', 'X', 'Y', 'Magnetic Field Z', 'Temp of MC Plate RuO2', 'Temp of Magnet', 'Temp of PT2 Plate'
#T'1608667944.7255788'
285.33  9.17991e-05  1.11014e-06  6.41125e-06  1.34111e-07  2.9  0.0192118  4.61403  4.53307
288.12  9.17991e-05  1.12132e-06  6.42615e-06  1.49013e-07  2.900005  0.0192118  4.61403  4.53307
289.32  9.17953e-05  1.12504e-06  6.42988e-06  1.45287e-07  2.900016  0.0192118  4.61403  4.53307
291.32  9.17953e-05  1.12877e-06  6.42615e-06  1.45287e-07  2.900005  0.0192118  4.61403  4.53307
293.32  9.17953e-05  1.12504e-06  6.42615e-06  1.45287e-07  2.900005  0.0192118  4.61403  4.53307
295.32  9.17916e-05  1.11759e-06  6.42615e-06  1.49013e-07  2.899995  0.0192118  4.61403  4.53307
297.32  9.17879e-05  1.11014e-06  6.42615e-06  1.60188e-07  2.900016  0.0192118  4.61403  4.53307
299.32  9.17916e-05  1.11014e-06  6.42615e-06  1.56463e-07  2.9  0.0192118  4.61403  4.53307
301.32  9.17991e-05  1.11759e-06  6.42615e-06  1.45287e-07  2.900011  0.0192118  4.61403  4.53307
303.32  9.17953e-05  1.12132e-06  6.42988e-06  1.41562e-07  2.899989  0.0192118  4.61403  4.53307
305.32  9.17953e-05  1.12132e-06  6.42615e-06  1.37837e-07  2.9  0.0192118  4.61403  4.53307
307.32  9.17991e-05  1.12132e-06  6.42615e-06  1.37837e-07  2.900011  0.0192118  4.61403  4.53307
316.68  9.17953e-05  1.11014e-06  6.42615e-06  1.67639e-07  2.9  0.0190907  4.61403  4.53307
358.12  9.17991e-05  1.12877e-06  6.39635e-06  1.37837e-07  2.899995  0.019001  4.61403  4.53307
380.92  9.17953e-05  1.11759e-06  6.42615e-06  1.37837e-07  2.900005  0.019001  4.61403  4.53307
387.72  9.17991e-05  1.12132e-06  6.42615e-06  1.67639e-07  2.900022  0.019001  4.61403  4.53307
396.12  9.17916e-05  1.11387e-06  6.42615e-06  1.56463e-07  2.899989  0.019001  4.61403  4.53307
398.92  9.17842e-05  1.11387e-06  6.41498e-06  1.34111e-07  2.9  0.019001  4.61403  4.53307
408.72  9.18065e-05  1.10642e-06  6.40753e-06  1.45287e-07  2.900005  0.019001  4.61403  4.53307
413.12  9.18028e-05  1.11387e-06  6.40008e-06  1.52738e-07  2.9  0.019001  4.61403  4.53307
415.92  9.17991e-05  1.12877e-06  6.40008e-06  1.34111e-07  2.899995  0.019001  4.61403  4.53307
419.52  9.17953e-05  1.11759e-06  6.40753e-06  1.34111e-07  2.900005  0.0188302  4.62831  4.53307
422.32  9.17916e-05  1.11387e-06  6.42615e-06  1.49013e-07  2.900016  0.0188302  4.62831  4.53307
424.32  9.18028e-05  1.12132e-06  6.42615e-06  1.56463e-07  2.899995  0.0188302  4.62831  4.53307
426.32  9.18028e-05  1.12877e-06  6.42243e-06  1.56463e-07  2.900011  0.0188302  4.62831  4.53307
428.32  9.17991e-05  1.1325e-06  6.41498e-06  1.60188e-07  2.9  0.0188302  4.62831  4.53307
430.32  9.17879e-05  1.1325e-06  6.40008e-06  1.60188e-07  2.9  0.0188302  4.62831  4.53307
432.32  9.17842e-05  1.12504e-06  6.39635e-06  1.56463e-07  2.9  0.0188302  4.62831  4.53307
434.32  9.17916e-05  1.11759e-06  6.4038e-06  1.56463e-07  2.900011  0.0188302  4.62831  4.53307
436.32  9.17991e-05  1.12877e-06  6.4038e-06  1.56463e-07  2.9  0.0188564  4.62831  4.53307
438.32  9.18028e-05  1.12877e-06  6.40753e-06  1.56463e-07  2.900016  0.0188564  4.62831  4.53307
440.32  9.17991e-05  1.12877e-06  6.4187e-06  1.52738e-07  2.9  0.0188564  4.62831  4.53307
442.32  9.17991e-05  1.11759e-06  6.41498e-06  1.56463e-07  2.900005  0.0188564  4.62831  4.53307
444.32  9.17991e-05  1.10642e-06  6.40008e-06  1.60188e-07  2.9  0.0188564  4.62831  4.53307
446.33  9.17953e-05  1.11387e-06  6.39635e-06  1.71364e-07  2.900016  0.0188564  4.62831  4.53307
448.32  9.17991e-05  1.11759e-06  6.4038e-06  1.71364e-07  2.900011  0.0188564  4.62831  4.53307
450.32  9.17953e-05  1.11387e-06  6.41125e-06  1.56463e-07  2.900011  0.0188564  4.62831  4.53307
452.32  9.17916e-05  1.11387e-06  6.42988e-06  1.60188e-07  2.900011  0.0192587  4.62831  4.53307
454.32  9.18028e-05  1.11014e-06  6.42615e-06  1.63914e-07  2.900005  0.0192587  4.62831  4.53307
456.32  9.18028e-05  1.11014e-06  6.4038e-06  1.52738e-07  2.900022  0.0192587  4.62831  4.53307
458.32  9.18028e-05  1.11014e-06  6.39635e-06  1.52738e-07  2.900005  0.0192587  4.62831  4.53307
460.32  9.18065e-05  1.11014e-06  6.4187e-06  1.56463e-07  2.900005  0.0192587  4.62831  4.53307
462.32  9.18028e-05  1.11014e-06  6.42615e-06  1.45287e-07  2.900005  0.0192587  4.62831  4.53307
464.32  9.17991e-05  1.12132e-06  6.42988e-06  1.45287e-07  2.899989  0.0192587  4.62831  4.53307
466.32  9.17991e-05  1.12504e-06  6.42988e-06  1.49013e-07  2.900005  0.0192587  4.62831  4.53307
468.32  9.18028e-05  1.12877e-06  6.42615e-06  1.67639e-07  2.900016  0.0192587  4.62831  4.53307
470.32  9.18028e-05  1.12877e-06  6.42243e-06  1.71364e-07  2.900005  0.0193934  4.62831  4.53307
472.32  9.18028e-05  1.12877e-06  6.42615e-06  1.71364e-07  2.900011  0.0193934  4.62831  4.53307
474.32  9.18028e-05  1.12132e-06  6.42243e-06  1.52738e-07  2.899989  0.0193934  4.62831  4.53307
476.32  9.17991e-05  1.11387e-06  6.42615e-06  1.56463e-07  2.900011  0.0193934  4.62831  4.53231
478.32  9.17953e-05  1.11387e-06  6.43733e-06  1.60188e-07  2.900011  0.0193934  4.62831  4.53231
480.32  9.17953e-05  1.11387e-06  6.42615e-06  1.63914e-07  2.9  0.0193934  4.62831  4.53231
482.32  9.17916e-05  1.10642e-06  6.4038e-06  1.67639e-07  2.900011  0.0193934  4.62831  4.53231
484.33  9.17953e-05  1.11014e-06  6.40008e-06  1.63914e-07  2.900005  0.0193934  4.62831  4.53231
486.32  9.18028e-05  1.11387e-06  6.39635e-06  1.52738e-07  2.900011  0.0209893  4.62831  4.53231
488.32  9.18028e-05  1.11759e-06  6.40008e-06  1.52738e-07  2.899995  0.0209893  4.62831  4.53231
490.32  9.18028e-05  1.12504e-06  6.40008e-06  1.56463e-07  2.900011  0.0209893  4.62831  4.53231
492.32  9.17991e-05  1.12877e-06  6.40753e-06  1.71364e-07  2.9  0.0209893  4.62831  4.53231
494.32  9.18028e-05  1.12877e-06  6.41125e-06  1.78815e-07  2.900005  0.0209893  4.62831  4.53231
496.32  9.17953e-05  1.12132e-06  6.4187e-06  1.78815e-07  2.900016  0.0209893  4.62831  4.53231
498.32  9.17879e-05  1.11759e-06  6.41125e-06  1.63914e-07  2.899995  0.0209893  4.62831  4.53231
500.32  9.17879e-05  1.11759e-06  6.41125e-06  1.60188e-07  2.899995  0.0209893  4.62831  4.53231
502.32  9.17879e-05  1.12504e-06  6.4187e-06  1.56463e-07  2.9  0.0225243  4.62831  4.53231
504.32  9.17916e-05  1.12132e-06  6.42615e-06  1.56463e-07  2.900011  0.0225243  4.62831  4.53231
506.32  9.17953e-05  1.12132e-06  6.42615e-06  1.52738e-07  2.900011  0.0225243  4.62831  4.53231
508.32  9.18028e-05  1.12132e-06  6.41498e-06  1.56463e-07  2.900005  0.0225243  4.62831  4.53231
510.32  9.17991e-05  1.12132e-06  6.41125e-06  1.63914e-07  2.9  0.0225243  4.62831  4.53231
512.32  9.17991e-05  1.12132e-06  6.42615e-06  1.56463e-07  2.899995  0.0225243  4.62831  4.53231
514.32  9.18028e-05  1.12132e-06  6.41125e-06  1.56463e-07  2.900016  0.0225243  4.62831  4.53231
516.32  9.18028e-05  1.11759e-06  6.4038e-06  1.45287e-07  2.900011  0.0225243  4.62831  4.53231
518.33  9.18028e-05  1.12132e-06  6.39635e-06  1.45287e-07  2.900016  0.0225243  4.62831  4.53231
